id;name;surname;patronymic;gender;course;enrollmentDate;group;faculty;speciality;studyForm;status;email;phone;dateOfBirth;age
st20220852;Oleh;Hrytsenko;Volodymyrovych;Male;4;2022-09-01;2;f006;sp023;BUDGET;ACTIVE;o.hrytsenko3@ukma.edu.ua;+380501237222;2004-09-12;21
st20220853;Yuliia;Karpenko;Antonivna;Female;4;2022-09-01;2;f006;sp023;BUDGET;ACTIVE;y.karpenko11@ukma.edu.ua;+380501237237;2004-05-17;21
st20220854;Roman;Karpenko;Yuriiovych;Male;4;2022-09-01;2;f006;sp023;BUDGET;ACTIVE;r.karpenko1@ukma.edu.ua;+380501237249;2003-12-12;22
st20220855;Artem;Khomenko;Andriiovych;Male;4;2022-09-01;2;f006;sp023;CONTRACT;ACTIVE;a.khomenko11@ukma.edu.ua;+380501237239;2003-06-15;22
st20220856;Iryna;Kovalenko;Arturivna;Female;4;2022-09-01;2;f006;sp023;BUDGET;ACTIVE;i.kovalenko2@ukma.edu.ua;+380501237228;2003-02-12;23
st20220857;Yana;Kovalenko;Kyrylivna;Female;4;2022-09-01;2;f006;sp023;BUDGET;ACTIVE;y.kovalenko8@ukma.edu.ua;+380501237238;2003-06-22;22
st20250894;Oleksii;Porazhynskyi;Yuriiovych;Male;1;2025-09-01;3;f006;sp023;CONTRACT;ACTIVE;o.porazhynskyi@ukma.edu.ua;+380501235184;2006-02-28;20
st20250895;Nazar;Polishchuk;Anatoliiovych;Male;1;2025-09-01;3;f006;sp023;CONTRACT;ACTIVE;n.polishchuk@ukma.edu.ua;+380501235185;2007-07-07;18
st20240854;Oksana;Khomenko;Denysivna;Female;2;2024-09-01;3;f006;sp023;CONTRACT;ACTIVE;o.khomenko2@ukma.edu.ua;+380501235370;2006-02-13;20
st20240855;Veronika;Koval;Hlibivna;Female;2;2024-09-01;3;f006;sp023;BUDGET;ACTIVE;v.koval1@ukma.edu.ua;+380501235375;2006-03-09;20
st20240856;Vasyl;Marchenko;Tymurovych;Male;2;2024-09-01;3;f006;sp023;BUDGET;ACTIVE;v.marchenko4@ukma.edu.ua;+380501235360;2006-07-26;19
st20240857;Yevhen;Marchenko;Valentynovych;Male;2;2024-09-01;3;f006;sp023;BUDGET;ACTIVE;y.marchenko6@ukma.edu.ua;+380501235366;2005-11-03;20
st20240858;Vitalii;Melnyk;Volodymyrovych;Male;2;2024-09-01;3;f006;sp023;BUDGET;ACTIVE;v.melnyk3@ukma.edu.ua;+380501235349;2005-09-05;20
st20240859;Stepan;Melnyk;Romanovych;Male;2;2024-09-01;3;f006;sp023;CONTRACT;ACTIVE;s.melnyk@ukma.edu.ua;+380501235368;2005-10-07;20
st20240860;Svitlana;Moroz;Dmytrivna;Female;2;2024-09-01;3;f006;sp023;BUDGET;ACTIVE;s.moroz4@ukma.edu.ua;+380501235374;2006-02-14;20
st20230824;Oleksandr;Hrytsenko;Vitaliiovych;Male;3;2023-09-01;3;f006;sp023;CONTRACT;ACTIVE;o.hrytsenko2@ukma.edu.ua;+380501236280;2005-11-20;20
st20230825;Mariia;Ivanenko;Bohdanivna;Female;3;2023-09-01;3;f006;sp023;BUDGET;ACTIVE;m.ivanenko3@ukma.edu.ua;+380501236271;2005-01-24;21
st20230826;Valentyn;Karpenko;Vladyslavovych;Male;3;2023-09-01;3;f006;sp023;CONTRACT;ACTIVE;v.karpenko3@ukma.edu.ua;+380501236272;2004-05-27;21
st20230827;Nazar;Khomenko;Denysovych;Male;3;2023-09-01;3;f006;sp023;CONTRACT;ACTIVE;n.khomenko@ukma.edu.ua;+380501236265;2005-09-13;20
st20230828;Halyna;Koval;Yuriivna;Female;3;2023-09-01;3;f006;sp023;BUDGET;ACTIVE;h.koval@ukma.edu.ua;+380501236286;2004-06-10;21
st20230829;Sofiia;Marchenko;Illivna;Female;3;2023-09-01;3;f006;sp023;CONTRACT;ACTIVE;s.marchenko4@ukma.edu.ua;+380501236288;2005-06-21;20
st20230830;Hlib;Melnyk;Oleksandrovych;Male;3;2023-09-01;3;f006;sp023;CONTRACT;ACTIVE;h.melnyk1@ukma.edu.ua;+380501236264;2004-05-09;21
st20220858;Iryna;Kovalenko;Yevhenivna;Female;4;2022-09-01;3;f006;sp023;BUDGET;ACTIVE;i.kovalenko3@ukma.edu.ua;+380501237248;2003-08-22;22
st20220859;Andrii;Kravchenko;Oleksandrovych;Male;4;2022-09-01;3;f006;sp023;BUDGET;ACTIVE;a.kravchenko10@ukma.edu.ua;+380501237219;2003-03-12;23
st20220860;Diana;Marchenko;Maksymivna;Female;4;2022-09-01;3;f006;sp023;CONTRACT;ACTIVE;d.marchenko5@ukma.edu.ua;+380501237232;2003-07-23;22
st20220861;Nazar;Melnyk;Tarasovych;Male;4;2022-09-01;3;f006;sp023;CONTRACT;ACTIVE;n.melnyk4@ukma.edu.ua;+380501237240;2003-08-09;22
st20220862;Veronika;Moroz;Arturivna;Female;4;2022-09-01;3;f006;sp023;BUDGET;ACTIVE;v.moroz14@ukma.edu.ua;+380501237234;2004-01-21;22
st20220863;Denys;Moroz;Tymurovych;Male;4;2022-09-01;3;f006;sp023;CONTRACT;ACTIVE;d.moroz5@ukma.edu.ua;+380501237242;2004-07-15;21
st20240861;Yevhen;Panchenko;Maksymovych;Male;2;2024-09-01;4;f006;sp023;CONTRACT;ACTIVE;y.panchenko3@ukma.edu.ua;+380501235346;2006-04-05;20
st20240862;Valeriia;Panchenko;Yuriivna;Female;2;2024-09-01;4;f006;sp023;BUDGET;ACTIVE;v.panchenko1@ukma.edu.ua;+380501235353;2006-04-26;19
st20240863;Liubov;Panchenko;Mykolaivna;Female;2;2024-09-01;4;f006;sp023;CONTRACT;ACTIVE;l.panchenko@ukma.edu.ua;+380501235367;2005-05-13;20
st20240864;Kseniia;Petrenko;Romanivna;Female;2;2024-09-01;4;f006;sp023;BUDGET;ACTIVE;k.petrenko3@ukma.edu.ua;+380501235347;2005-11-11;20
st20240865;Uliana;Polishchuk;Yevhenivna;Female;2;2024-09-01;4;f006;sp023;BUDGET;ACTIVE;u.polishchuk@ukma.edu.ua;+380501235363;2006-10-19;19
st20240866;Dmytro;Polishchuk;Mykolaiovych;Male;2;2024-09-01;4;f006;sp023;BUDGET;ACTIVE;d.polishchuk1@ukma.edu.ua;+380501235364;2005-07-16;20
st20240867;Tetiana;Ponomarenko;Rostyslavivna;Female;2;2024-09-01;4;f006;sp023;CONTRACT;ACTIVE;t.ponomarenko@ukma.edu.ua;+380501235358;2006-06-07;19
st20230831;Svitlana;Melnyk;Volodymyrivna;Female;3;2023-09-01;4;f006;sp023;CONTRACT;ACTIVE;s.melnyk1@ukma.edu.ua;+380501236279;2004-07-28;21
st20230832;Iryna;Oliinyk;Olehivna;Female;3;2023-09-01;4;f006;sp023;CONTRACT;ACTIVE;i.oliinyk6@ukma.edu.ua;+380501236277;2005-09-09;20
st20230833;Solomiia;Panchenko;Valentynivna;Female;3;2023-09-01;4;f006;sp023;CONTRACT;ACTIVE;s.panchenko@ukma.edu.ua;+380501236300;2005-06-15;20
st20230834;Solomiia;Petrenko;Ivanivna;Female;3;2023-09-01;4;f006;sp023;CONTRACT;ACTIVE;s.petrenko5@ukma.edu.ua;+380501236278;2005-01-26;21
st20230835;Vira;Petrenko;Arturivna;Female;3;2023-09-01;4;f006;sp023;CONTRACT;ACTIVE;v.petrenko7@ukma.edu.ua;+380501236283;2004-09-17;21
st20230836;Sofiia;Ponomarenko;Dmytrivna;Female;3;2023-09-01;4;f006;sp023;BUDGET;ACTIVE;s.ponomarenko1@ukma.edu.ua;+380501236287;2005-07-16;20
st20230837;Taras;Ponomarenko;Mykolaiovych;Male;3;2023-09-01;4;f006;sp023;CONTRACT;ACTIVE;t.ponomarenko2@ukma.edu.ua;+380501236299;2004-05-16;21
st20220864;Yelyzaveta;Ponomarenko;Stepanivna;Female;4;2022-09-01;4;f006;sp023;BUDGET;ACTIVE;y.ponomarenko11@ukma.edu.ua;+380501237221;2003-12-15;22
st20220865;Yevhen;Radchenko;Valentynovych;Male;4;2022-09-01;4;f006;sp023;CONTRACT;ACTIVE;y.radchenko7@ukma.edu.ua;+380501237233;2004-08-14;21
st20220866;Svitlana;Radchenko;Maksymivna;Female;4;2022-09-01;4;f006;sp023;BUDGET;ACTIVE;s.radchenko6@ukma.edu.ua;+380501237241;2004-12-23;21
st20220867;Valeriia;Shevchenko;Illivna;Female;4;2022-09-01;4;f006;sp023;CONTRACT;ACTIVE;v.shevchenko11@ukma.edu.ua;+380501237235;2004-11-08;21
st20220868;Denys;Shevchenko;Antonovych;Male;4;2022-09-01;4;f006;sp023;CONTRACT;ACTIVE;d.shevchenko5@ukma.edu.ua;+380501237243;2003-02-03;23
st20220869;Daria;Shevchuk;Yuriivna;Female;4;2022-09-01;4;f006;sp023;BUDGET;ACTIVE;d.shevchuk7@ukma.edu.ua;+380501237229;2003-09-14;22
st20240868;Artem;Radchenko;Oleksandrovych;Male;2;2024-09-01;5;f006;sp023;CONTRACT;ACTIVE;a.radchenko3@ukma.edu.ua;+380501235359;2006-01-06;20
st20240869;Volodymyr;Rudenko;Yevhenovych;Male;2;2024-09-01;5;f006;sp023;CONTRACT;ACTIVE;v.rudenko1@ukma.edu.ua;+380501235352;2006-04-08;20
st20240870;Vira;Shevchenko;Yevhenivna;Female;2;2024-09-01;5;f006;sp023;CONTRACT;ACTIVE;v.shevchenko4@ukma.edu.ua;+380501235342;2005-05-13;20
st20240871;Svitlana;Shevchuk;Tymurivna;Female;2;2024-09-01;5;f006;sp023;CONTRACT;ACTIVE;s.shevchuk@ukma.edu.ua;+380501235365;2005-09-09;20
st20240872;Maksym;Sydorenko;Artemovych;Male;2;2024-09-01;5;f006;sp023;CONTRACT;ACTIVE;m.sydorenko1@ukma.edu.ua;+380501235351;2006-07-02;19
st20240873;Mykola;Taran;Antonovych;Male;2;2024-09-01;5;f006;sp023;CONTRACT;ACTIVE;m.taran@ukma.edu.ua;+380501235373;2006-11-26;19
st20240874;Ivan;Tkachenko;Arturovych;Male;2;2024-09-01;5;f006;sp023;CONTRACT;ACTIVE;i.tkachenko3@ukma.edu.ua;+380501235341;2005-03-27;21
st20230838;Stepan;Rudenko;Kyrylovych;Male;3;2023-09-01;5;f006;sp023;CONTRACT;ACTIVE;s.rudenko5@ukma.edu.ua;+380501236269;2004-06-13;21
st20230839;Uliana;Rudenko;Arturivna;Female;3;2023-09-01;5;f006;sp023;BUDGET;ACTIVE;u.rudenko2@ukma.edu.ua;+380501236273;2004-09-23;21
st20230840;Kyrylo;Shevchenko;Maksymovych;Male;3;2023-09-01;5;f006;sp023;CONTRACT;ACTIVE;k.shevchenko3@ukma.edu.ua;+380501236293;2005-02-11;21
st20230841;Olena;Shevchuk;Andriivna;Female;3;2023-09-01;5;f006;sp023;CONTRACT;ACTIVE;o.shevchuk1@ukma.edu.ua;+380501236268;2004-03-11;22
st20230842;Taras;Shevchuk;Arturovych;Male;3;2023-09-01;5;f006;sp023;BUDGET;ACTIVE;t.shevchuk1@ukma.edu.ua;+380501236275;2004-08-16;21
st20230843;Valentyn;Shevchuk;Rostyslavovych;Male;3;2023-09-01;5;f006;sp023;BUDGET;ACTIVE;v.shevchuk2@ukma.edu.ua;+380501236296;2005-08-06;20
st20230844;Ihor;Sydorenko;Vladyslavovych;Male;3;2023-09-01;5;f006;sp023;BUDGET;ACTIVE;i.sydorenko4@ukma.edu.ua;+380501236267;2005-06-14;20
st20220870;Anton;Shevchuk;Valentynovych;Male;4;2022-09-01;5;f006;sp023;CONTRACT;ACTIVE;a.shevchuk23@ukma.edu.ua;+380501237246;2004-07-01;21
st20220871;Kyrylo;Sydorenko;Ivanovych;Male;4;2022-09-01;5;f006;sp023;BUDGET;ACTIVE;k.sydorenko6@ukma.edu.ua;+380501237225;2004-07-03;21
st20220872;Uliana;Sydorenko;Romanivna;Female;4;2022-09-01;5;f006;sp023;CONTRACT;ACTIVE;u.sydorenko3@ukma.edu.ua;+380501237227;2004-11-13;21
st20220873;Vitalii;Taran;Denysovych;Male;4;2022-09-01;5;f006;sp023;BUDGET;ACTIVE;v.taran19@ukma.edu.ua;+380501237226;2004-10-18;21
st20220874;Uliana;Taran;Rostyslavivna;Female;4;2022-09-01;5;f006;sp023;BUDGET;ACTIVE;u.taran2@ukma.edu.ua;+380501237231;2004-11-24;21
st20220875;Liubov;Tkachenko;Hlibivna;Female;4;2022-09-01;5;f006;sp023;CONTRACT;ACTIVE;l.tkachenko2@ukma.edu.ua;+380501237236;2004-05-20;21
st20240875;Svitlana;Vlasenko;Serhiivna;Female;2;2024-09-01;6;f006;sp023;CONTRACT;ACTIVE;s.vlasenko4@ukma.edu.ua;+380501235357;2005-10-18;20
st20240876;Nazar;Vlasenko;Artemovych;Male;2;2024-09-01;6;f006;sp023;BUDGET;ACTIVE;n.vlasenko1@ukma.edu.ua;+380501235362;2005-08-05;20
st20230845;Tymur;Tkachenko;Volodymyrovych;Male;3;2023-09-01;6;f006;sp023;CONTRACT;ACTIVE;t.tkachenko1@ukma.edu.ua;+380501236290;2004-09-12;21
st20230846;Sofiia;Tkachuk;Olehivna;Female;3;2023-09-01;6;f006;sp023;BUDGET;ACTIVE;s.tkachuk3@ukma.edu.ua;+380501236291;2004-08-23;21
st20220876;Ihor;Tkachuk;Yuriiovych;Male;4;2022-09-01;6;f006;sp023;CONTRACT;ACTIVE;i.tkachuk8@ukma.edu.ua;+380501237247;2003-09-01;22
st20250896;Sofiia;Stefanychyn;Vitaliivna;Female;1;2025-09-01;1;f006;sp024;BUDGET;ACTIVE;s.stefanychyn@ukma.edu.ua;+380501235186;2006-11-19;19
st20250897;Arina;Rukhtina;Oleksivna;Female;1;2025-09-01;1;f006;sp024;BUDGET;ACTIVE;a.rukhtina@ukma.edu.ua;+380501235187;2007-05-23;18
st20250898;Daryna;Ivanova;Serhiivna;Female;1;2025-09-01;1;f006;sp024;BUDGET;ACTIVE;d.ivanova@ukma.edu.ua;+380501235188;2006-01-04;20
st20250899;Uliana;Kucherenko;Andriivna;Female;1;2025-09-01;1;f006;sp024;BUDGET;ACTIVE;u.kucherenko@ukma.edu.ua;+380501235189;2007-09-29;18
st20250900;Anna;Babenko;Andriivna;Female;1;2025-09-01;1;f006;sp024;BUDGET;ACTIVE;a.babenko@ukma.edu.ua;+380501235190;2006-12-14;19
st20250901;Polina;Kudlai;Serhiivna;Female;1;2025-09-01;1;f006;sp024;BUDGET;ACTIVE;p.kudlai@ukma.edu.ua;+380501235191;2007-03-08;19
st20250902;Daria;Labuzova;Oleksandrivna;Female;1;2025-09-01;1;f006;sp024;BUDGET;ACTIVE;d.labuzova@ukma.edu.ua;+380501235192;2006-06-21;19
st20250903;Polina;Didenko;Kostiantynivna;Female;1;2025-09-01;1;f006;sp024;CONTRACT;ACTIVE;p.didenko@ukma.edu.ua;+380501235193;2007-11-28;18
st20250904;Marharyta;Balatska;Yuriivna;Female;1;2025-09-01;1;f006;sp024;CONTRACT;ACTIVE;m.balatska@ukma.edu.ua;+380501235194;2006-04-15;20
st20250905;Viktoriia;Haluzinska;Vitaliivna;Female;1;2025-09-01;1;f006;sp024;CONTRACT;ACTIVE;v.haluzinska@ukma.edu.ua;+380501235195;2007-08-01;18
st20240877;Veronika;Babenko;Hlibivna;Female;2;2024-09-01;1;f006;sp024;BUDGET;ACTIVE;v.babenko4@ukma.edu.ua;+380501235384;2006-11-02;19
st20240878;Yevhen;Babenko;Maksymovych;Male;2;2024-09-01;1;f006;sp024;CONTRACT;ACTIVE;y.babenko1@ukma.edu.ua;+380501235417;2006-08-07;19
st20240879;Hlib;Bondar;Vladyslavovych;Male;2;2024-09-01;1;f006;sp024;CONTRACT;ACTIVE;h.bondar@ukma.edu.ua;+380501235394;2006-12-21;19
st20240880;Yevhen;Bondar;Tymurovych;Male;2;2024-09-01;1;f006;sp024;BUDGET;ACTIVE;y.bondar1@ukma.edu.ua;+380501235397;2006-09-18;19
st20240881;Artem;Havryliuk;Romanovych;Male;2;2024-09-01;1;f006;sp024;CONTRACT;ACTIVE;a.havryliuk3@ukma.edu.ua;+380501235379;2006-12-06;19
st20240882;Bohdan;Honcharenko;Olehovych;Male;2;2024-09-01;1;f006;sp024;BUDGET;ACTIVE;b.honcharenko@ukma.edu.ua;+380501235385;2006-06-21;19
st20240883;Mykola;Honcharenko;Kyrylovych;Male;2;2024-09-01;1;f006;sp024;BUDGET;ACTIVE;m.honcharenko2@ukma.edu.ua;+380501235389;2005-10-20;20
st20230847;Denys;Babenko;Kyrylovych;Male;3;2023-09-01;1;f006;sp024;CONTRACT;ACTIVE;d.babenko6@ukma.edu.ua;+380501236329;2005-11-12;20
st20230848;Valeriia;Boiko;Yuriivna;Female;3;2023-09-01;1;f006;sp024;BUDGET;ACTIVE;v.boiko8@ukma.edu.ua;+380501236331;2004-11-21;21
st20230849;Yana;Bondar;Tymurivna;Female;3;2023-09-01;1;f006;sp024;BUDGET;ACTIVE;y.bondar3@ukma.edu.ua;+380501236313;2004-12-07;21
st20230850;Tetiana;Bondar;Tarasivna;Female;3;2023-09-01;1;f006;sp024;CONTRACT;ACTIVE;t.bondar@ukma.edu.ua;+380501236323;2005-08-19;20
st20230851;Khrystyna;Havryliuk;Bohdanivna;Female;3;2023-09-01;1;f006;sp024;CONTRACT;ACTIVE;k.havryliuk1@ukma.edu.ua;+380501236309;2005-08-28;20
st20230852;Hlib;Havryliuk;Hlibovych;Male;3;2023-09-01;1;f006;sp024;CONTRACT;ACTIVE;h.havryliuk1@ukma.edu.ua;+380501236333;2004-01-19;22
st20220877;Yuliia;Babenko;Hlibivna;Female;4;2022-09-01;1;f006;sp024;CONTRACT;ACTIVE;y.babenko9@ukma.edu.ua;+380501237270;2004-06-08;21
st20220878;Veronika;Bondar;Stepanivna;Female;4;2022-09-01;1;f006;sp024;CONTRACT;ACTIVE;v.bondar16@ukma.edu.ua;+380501237259;2003-09-19;22
st20220879;Veronika;Dmytrenko;Volodymyrivna;Female;4;2022-09-01;1;f006;sp024;BUDGET;ACTIVE;v.dmytrenko8@ukma.edu.ua;+380501237262;2003-10-21;22
st20220880;Artur;Havryliuk;Volodymyrovych;Male;4;2022-09-01;1;f006;sp024;BUDGET;ACTIVE;a.havryliuk14@ukma.edu.ua;+380501237251;2003-05-22;22
st20220881;Ivan;Havryliuk;Rostyslavovych;Male;4;2022-09-01;1;f006;sp024;BUDGET;ACTIVE;i.havryliuk3@ukma.edu.ua;+380501237257;2003-12-24;22
st20220882;Yurii;Havryliuk;Hlibovych;Male;4;2022-09-01;1;f006;sp024;BUDGET;ACTIVE;y.havryliuk5@ukma.edu.ua;+380501237279;2004-01-01;22
st20250906;Anastasiia;Hovorukha;Maksymivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;a.hovorukha@ukma.edu.ua;+380501235196;2006-12-13;19
st20250907;Oleksandra;Krasheninnikova;Oleksiivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;o.krasheninnikova@ukma.edu.ua;+380501235197;2007-04-26;18
st20250908;Yaryna;Petrova;Oleksandrivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;y.petrova@ukma.edu.ua;+380501235198;2006-06-18;19
st20250909;Kristina;Androniichuk;Romanivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;k.androniichuk@ukma.edu.ua;+380501235199;2007-11-09;18
st20250910;Yelyzaveta;Pinchuk;Stanislavivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;y.pinchuk@ukma.edu.ua;+380501235200;2006-03-10;20
st20250911;Yeva;Horban;Oleksiivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;y.horban@ukma.edu.ua;+380501235201;2007-08-27;18
st20250912;Yuliia;Kraieva;Oleksandrivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;y.kraieva@ukma.edu.ua;+380501235202;2006-01-05;20
st20250913;Oleksandra;Naduieva;Volodymyrivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;o.naduieva@ukma.edu.ua;+380501235203;2007-03-12;19
st20250914;Yelyzaveta;Dalenko;Serhiivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;y.dalenko@ukma.edu.ua;+380501235204;2006-11-20;19
st20250915;Yelyzaveta;Shliakhova;Valeriivna;Female;1;2025-09-01;2;f006;sp024;CONTRACT;ACTIVE;y.shliakhova@ukma.edu.ua;+380501235205;2007-05-08;18
st20240884;Nadiia;Hrytsenko;Vladyslavivna;Female;2;2024-09-01;2;f006;sp024;CONTRACT;ACTIVE;n.hrytsenko1@ukma.edu.ua;+380501235392;2005-11-04;20
st20240885;Khrystyna;Ivanenko;Oleksandrivna;Female;2;2024-09-01;2;f006;sp024;CONTRACT;ACTIVE;k.ivanenko1@ukma.edu.ua;+380501235380;2005-02-04;21
st20240886;Anhelina;Ivanenko;Yevhenivna;Female;2;2024-09-01;2;f006;sp024;CONTRACT;ACTIVE;a.ivanenko2@ukma.edu.ua;+380501235382;2006-02-11;20
st20240887;Veronika;Ivanenko;Mykhailivna;Female;2;2024-09-01;2;f006;sp024;BUDGET;ACTIVE;v.ivanenko3@ukma.edu.ua;+380501235402;2006-04-07;20
st20240888;Hlib;Karpenko;Tarasovych;Male;2;2024-09-01;2;f006;sp024;BUDGET;ACTIVE;h.karpenko1@ukma.edu.ua;+380501235387;2006-04-09;20
st20240889;Artem;Karpenko;Andriiovych;Male;2;2024-09-01;2;f006;sp024;BUDGET;ACTIVE;a.karpenko5@ukma.edu.ua;+380501235388;2005-02-27;21
st20240890;Vasyl;Koval;Vitaliiovych;Male;2;2024-09-01;2;f006;sp024;CONTRACT;ACTIVE;v.koval2@ukma.edu.ua;+380501235377;2006-06-02;19
st20230853;Oksana;Ivanenko;Artemivna;Female;3;2023-09-01;2;f006;sp024;BUDGET;ACTIVE;o.ivanenko6@ukma.edu.ua;+380501236330;2005-07-20;20
st20230854;Nadiia;Karpenko;Bohdanivna;Female;3;2023-09-01;2;f006;sp024;BUDGET;ACTIVE;n.karpenko5@ukma.edu.ua;+380501236322;2005-01-14;21
st20230855;Yelyzaveta;Karpenko;Yuriivna;Female;3;2023-09-01;2;f006;sp024;CONTRACT;ACTIVE;y.karpenko5@ukma.edu.ua;+380501236324;2005-10-02;20
st20230856;Mykhailo;Khomenko;Ivanovych;Male;3;2023-09-01;2;f006;sp024;BUDGET;ACTIVE;m.khomenko5@ukma.edu.ua;+380501236303;2005-09-18;20
st20230857;Bohdan;Koval;Mykolaiovych;Male;3;2023-09-01;2;f006;sp024;CONTRACT;ACTIVE;b.koval4@ukma.edu.ua;+380501236302;2004-02-12;22
st20230858;Denys;Koval;Tarasovych;Male;3;2023-09-01;2;f006;sp024;BUDGET;ACTIVE;d.koval3@ukma.edu.ua;+380501236327;2004-07-22;21
st20220883;Vitalii;Honcharenko;Serhiiovych;Male;4;2022-09-01;2;f006;sp024;CONTRACT;ACTIVE;v.honcharenko18@ukma.edu.ua;+380501237266;2004-08-22;21
st20220884;Daria;Honcharenko;Serhiivna;Female;4;2022-09-01;2;f006;sp024;BUDGET;ACTIVE;d.honcharenko4@ukma.edu.ua;+380501237273;2004-10-11;21
st20220885;Iryna;Hrytsenko;Volodymyrivna;Female;4;2022-09-01;2;f006;sp024;CONTRACT;ACTIVE;i.hrytsenko6@ukma.edu.ua;+380501237261;2003-10-18;22
st20220886;Dmytro;Hrytsenko;Yevhenovych;Male;4;2022-09-01;2;f006;sp024;BUDGET;ACTIVE;d.hrytsenko6@ukma.edu.ua;+380501237264;2004-02-21;22
st20220887;Daria;Hrytsenko;Bohdanivna;Female;4;2022-09-01;2;f006;sp024;BUDGET;ACTIVE;d.hrytsenko7@ukma.edu.ua;+380501237281;2003-07-21;22
st20220888;Valeriia;Khomenko;Olehivna;Female;4;2022-09-01;2;f006;sp024;CONTRACT;ACTIVE;v.khomenko13@ukma.edu.ua;+380501237256;2003-07-13;22
st20250916;Anastasiia;Havrylova;Yuriivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;a.havrylova@ukma.edu.ua;+380501235206;2006-08-14;19
st20250917;Maryna;Omelianenko;Oleksandrivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;m.omelianenko@ukma.edu.ua;+380501235207;2007-02-22;19
st20250918;Yevheniia;Mishchenko;Yevhenivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;y.mishchenko@ukma.edu.ua;+380501235208;2006-12-05;19
st20250919;Mariia;Popova;Oleksandrivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;m.popova@ukma.edu.ua;+380501235209;2007-09-11;18
st20250920;Daryna;Chala;Yuriivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;d.chala@ukma.edu.ua;+380501235210;2006-10-27;19
st20250921;Yeva;Nelipa;Andriivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;y.nelipa@ukma.edu.ua;+380501235211;2007-04-16;19
st20250922;Kseniia;Hromyko;Olehivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;k.hromyko@ukma.edu.ua;+380501235212;2006-07-03;19
st20250923;Karyna;Horkun;Yevhenivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;k.horkun@ukma.edu.ua;+380501235213;2007-05-19;18
st20250924;Hanna;Starovytska;Serhiivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;h.starovytska@ukma.edu.ua;+380501235214;2006-09-24;19
st20250925;Kseniia;Voronkova;Serhiivna;Female;1;2025-09-01;3;f006;sp024;CONTRACT;ACTIVE;k.voronkova@ukma.edu.ua;+380501235215;2007-03-31;19
st20240891;Vira;Koval;Andriivna;Female;2;2024-09-01;3;f006;sp024;CONTRACT;ACTIVE;v.koval3@ukma.edu.ua;+380501235390;2005-09-26;20
st20240892;Halyna;Kovalenko;Mykhailivna;Female;2;2024-09-01;3;f006;sp024;CONTRACT;ACTIVE;h.kovalenko@ukma.edu.ua;+380501235399;2005-03-11;21
st20240893;Anastasiia;Kravchenko;Vladyslavivna;Female;2;2024-09-01;3;f006;sp024;CONTRACT;ACTIVE;a.kravchenko4@ukma.edu.ua;+380501235414;2006-06-23;19
st20240894;Taras;Lysenko;Illich;Male;2;2024-09-01;3;f006;sp024;BUDGET;ACTIVE;t.lysenko1@ukma.edu.ua;+380501235386;2006-06-20;19
st20240895;Volodymyr;Lysenko;Vladyslavovych;Male;2;2024-09-01;3;f006;sp024;BUDGET;ACTIVE;v.lysenko4@ukma.edu.ua;+380501235409;2005-07-18;20
st20240896;Hlib;Marchenko;Tarasovych;Male;2;2024-09-01;3;f006;sp024;BUDGET;ACTIVE;h.marchenko1@ukma.edu.ua;+380501235403;2006-02-15;20
st20240897;Alina;Marchenko;Illivna;Female;2;2024-09-01;3;f006;sp024;CONTRACT;ACTIVE;a.marchenko6@ukma.edu.ua;+380501235406;2005-01-24;21
st20230859;Alina;Kovalenko;Mykolaivna;Female;3;2023-09-01;3;f006;sp024;BUDGET;ACTIVE;a.kovalenko4@ukma.edu.ua;+380501236321;2004-04-12;22
st20230860;Nataliia;Lysenko;Ivanivna;Female;3;2023-09-01;3;f006;sp024;CONTRACT;ACTIVE;n.lysenko1@ukma.edu.ua;+380501236304;2004-10-19;21
st20230861;Olena;Lysenko;Tarasivna;Female;3;2023-09-01;3;f006;sp024;CONTRACT;ACTIVE;o.lysenko@ukma.edu.ua;+380501236314;2005-02-18;21
st20230862;Vasyl;Lysenko;Denysovych;Male;3;2023-09-01;3;f006;sp024;CONTRACT;ACTIVE;v.lysenko10@ukma.edu.ua;+380501236318;2004-03-01;22
