id;name;surname;patronymic;course;enrollmentDate;group;faculty;speciality;studyForm;status;email;phone;dateOfBirth;age
st20220447;Pavlo;Tkachenko;Andriiovych;4;2022-09-01;6;f003;sp012;CONTRACT;ACTIVE;p.tkachenko2@ukma.edu.ua;+380501236737;2003-11-04;22
st20220448;Maksym;Tkachenko;Artemovych;4;2022-09-01;6;f003;sp012;CONTRACT;ACTIVE;m.tkachenko5@ukma.edu.ua;+380501236766;2004-10-12;21
st20220449;Volodymyr;Tkachuk;Denysovych;4;2022-09-01;6;f003;sp012;BUDGET;ACTIVE;v.tkachuk8@ukma.edu.ua;+380501236762;2003-12-19;22


st20220450;Yevhen;Babenko;Yuriiovych;4;2022-09-01;1;f003;sp013;BUDGET;ACTIVE;y.babenko7@ukma.edu.ua;+380501236773;2004-11-19;21
st20220451;Yuliia;Babenko;Tarasivna;4;2022-09-01;1;f003;sp013;BUDGET;ACTIVE;y.babenko8@ukma.edu.ua;+380501236775;2004-05-12;21
st20220452;Kseniia;Boiko;Valentynivna;4;2022-09-01;1;f003;sp013;CONTRACT;ACTIVE;k.boiko5@ukma.edu.ua;+380501236780;2004-07-08;21
st20220453;Vira;Bondar;Bohdanivna;4;2022-09-01;1;f003;sp013;CONTRACT;ACTIVE;v.bondar6@ukma.edu.ua;+380501236779;2003-07-20;22
st20220454;Nadiia;Bondar;Volodymyrivna;4;2022-09-01;1;f003;sp013;CONTRACT;ACTIVE;n.bondar3@ukma.edu.ua;+380501236788;2003-07-08;22
st20220455;Hlib;Bondarenko;Valentynovych;4;2022-09-01;1;f003;sp013;CONTRACT;ACTIVE;h.bondarenko2@ukma.edu.ua;+380501236790;2004-05-24;21
st20220456;Alisa;Havryliuk;Volodymyrivna;4;2022-09-01;1;f003;sp013;BUDGET;ACTIVE;a.havryliuk6@ukma.edu.ua;+380501236800;2003-05-01;22
st20220457;Bohdan;Hrytsenko;Ivanovych;4;2022-09-01;1;f003;sp013;BUDGET;ACTIVE;b.hrytsenko2@ukma.edu.ua;+380501236777;2004-05-24;21
st20220458;Anna;Karpenko;Vitaliivna;4;2022-09-01;2;f003;sp013;BUDGET;ACTIVE;a.karpenko12@ukma.edu.ua;+380501236797;2004-04-22;22
st20220459;Anna;Karpenko;Olehivna;4;2022-09-01;2;f003;sp013;CONTRACT;ACTIVE;a.karpenko13@ukma.edu.ua;+380501236801;2004-07-08;21
st20220460;Polina;Khomenko;Vladyslavivna;4;2022-09-01;2;f003;sp013;CONTRACT;ACTIVE;p.khomenko2@ukma.edu.ua;+380501236793;2004-04-01;22
st20220461;Taras;Koval;Vladyslavovych;4;2022-09-01;2;f003;sp013;BUDGET;ACTIVE;t.koval@ukma.edu.ua;+380501236767;2004-04-28;22
st20220462;Svitlana;Kravchenko;Tarasivna;4;2022-09-01;2;f003;sp013;CONTRACT;ACTIVE;s.kravchenko3@ukma.edu.ua;+380501236784;2004-12-18;21
st20220463;Kateryna;Marchenko;Romanivna;4;2022-09-01;2;f003;sp013;BUDGET;ACTIVE;k.marchenko10@ukma.edu.ua;+380501236771;2004-06-19;21
st20220464;Artem;Melnyk;Bohdanovych;4;2022-09-01;2;f003;sp013;CONTRACT;ACTIVE;a.melnyk9@ukma.edu.ua;+380501236796;2004-02-23;22
st20220465;Svitlana;Melnyk;Stepanivna;4;2022-09-01;2;f003;sp013;CONTRACT;ACTIVE;s.melnyk1@ukma.edu.ua;+380501236803;2003-06-10;22
st20220466;Andrii;Panchenko;Olehovych;4;2022-09-01;3;f003;sp013;CONTRACT;ACTIVE;a.panchenko5@ukma.edu.ua;+380501236781;2003-11-01;22
st20220467;Hlib;Petrenko;Bohdanovych;4;2022-09-01;3;f003;sp013;CONTRACT;ACTIVE;h.petrenko2@ukma.edu.ua;+380501236791;2003-04-06;23
st20220468;Kateryna;Polishchuk;Vitaliivna;4;2022-09-01;3;f003;sp013;BUDGET;ACTIVE;k.polishchuk7@ukma.edu.ua;+380501236768;2003-12-22;22
st20220469;Pavlo;Polishchuk;Yevhenovych;4;2022-09-01;3;f003;sp013;CONTRACT;ACTIVE;p.polishchuk2@ukma.edu.ua;+380501236783;2004-01-03;22
st20220470;Sofiia;Ponomarenko;Rostyslavivna;4;2022-09-01;3;f003;sp013;BUDGET;ACTIVE;s.ponomarenko5@ukma.edu.ua;+380501236776;2003-09-26;22
st20220471;Mariia;Ponomarenko;Kyrylivna;4;2022-09-01;3;f003;sp013;CONTRACT;ACTIVE;m.ponomarenko2@ukma.edu.ua;+380501236805;2003-10-14;22
st20220472;Oleh;Radchenko;Volodymyrovych;4;2022-09-01;3;f003;sp013;CONTRACT;ACTIVE;o.radchenko2@ukma.edu.ua;+380501236792;2003-05-02;22
st20220473;Zlata;Rudenko;Dmytrivna;4;2022-09-01;3;f003;sp013;CONTRACT;ACTIVE;z.rudenko1@ukma.edu.ua;+380501236769;2003-05-24;22
st20220474;Oksana;Rudenko;Yuriivna;4;2022-09-01;4;f003;sp013;CONTRACT;ACTIVE;o.rudenko4@ukma.edu.ua;+380501236778;2003-10-26;22
st20220475;Oleh;Rudenko;Ivanovych;4;2022-09-01;4;f003;sp013;CONTRACT;ACTIVE;o.rudenko5@ukma.edu.ua;+380501236786;2004-09-07;21
st20220476;Olena;Rudenko;Mykhailivna;4;2022-09-01;4;f003;sp013;CONTRACT;ACTIVE;o.rudenko6@ukma.edu.ua;+380501236806;2003-06-08;22
st20220477;Anna;Savchenko;Volodymyrivna;4;2022-09-01;4;f003;sp013;CONTRACT;ACTIVE;a.savchenko13@ukma.edu.ua;+380501236772;2004-05-16;21
st20220478;Liubov;Shevchenko;Vitaliivna;4;2022-09-01;4;f003;sp013;CONTRACT;ACTIVE;l.shevchenko@ukma.edu.ua;+380501236807;2003-02-03;23
st20220479;Taras;Shevchuk;Volodymyrovych;4;2022-09-01;4;f003;sp013;BUDGET;ACTIVE;t.shevchuk2@ukma.edu.ua;+380501236782;2004-05-27;21
st20220480;Bozhena;Shevchuk;Stepanivna;4;2022-09-01;4;f003;sp013;CONTRACT;ACTIVE;b.shevchuk@ukma.edu.ua;+380501236789;2003-04-18;23
st20220481;Serhii;Sydorenko;Denysovych;4;2022-09-01;4;f003;sp013;BUDGET;ACTIVE;s.sydorenko@ukma.edu.ua;+380501236770;2003-06-13;22
st20220482;Yurii;Sydorenko;Antonovych;4;2022-09-01;5;f003;sp013;CONTRACT;ACTIVE;y.sydorenko4@ukma.edu.ua;+380501236787;2003-06-05;22
st20220483;Oksana;Sydorenko;Ivanivna;4;2022-09-01;5;f003;sp013;BUDGET;ACTIVE;o.sydorenko5@ukma.edu.ua;+380501236794;2003-01-15;23
st20220484;Dmytro;Taran;Arturovych;4;2022-09-01;5;f003;sp013;CONTRACT;ACTIVE;d.taran4@ukma.edu.ua;+380501236785;2003-12-03;22
st20220485;Iryna;Tkachenko;Serhiivna;4;2022-09-01;5;f003;sp013;BUDGET;ACTIVE;i.tkachenko2@ukma.edu.ua;+380501236795;2004-11-06;21
st20220486;Kyrylo;Tkachuk;Olehovych;4;2022-09-01;5;f003;sp013;BUDGET;ACTIVE;k.tkachuk4@ukma.edu.ua;+380501236774;2003-12-02;22
st20220487;Maksym;Tkachuk;Hlibovych;4;2022-09-01;5;f003;sp013;CONTRACT;ACTIVE;m.tkachuk3@ukma.edu.ua;+380501236798;2004-03-08;22
st20220488;Yurii;Tkachuk;Romanovych;4;2022-09-01;5;f003;sp013;CONTRACT;ACTIVE;y.tkachuk5@ukma.edu.ua;+380501236799;2004-04-05;22
st20220489;Yevhen;Tkachuk;Mykolaiovych;4;2022-09-01;5;f003;sp013;BUDGET;ACTIVE;y.tkachuk6@ukma.edu.ua;+380501236804;2003-10-18;22
st20220490;Vasyl;Vlasenko;Valentynovych;4;2022-09-01;6;f003;sp013;BUDGET;ACTIVE;v.vlasenko12@ukma.edu.ua;+380501236802;2003-04-07;23
st20220491;Ihor;Vlasenko;Mykhailovych;4;2022-09-01;6;f003;sp013;CONTRACT;ACTIVE;i.vlasenko6@ukma.edu.ua;+380501236808;2004-06-28;21
st20220492;Viktoriia;Vlasenko;Yevhenivna;4;2022-09-01;6;f003;sp013;CONTRACT;ACTIVE;v.vlasenko13@ukma.edu.ua;+380501236809;2003-12-22;22






st20220493;Zlata;Babenko;Bohdanivna;4;2022-09-01;1;f004;sp014;BUDGET;ACTIVE;z.babenko1@ukma.edu.ua;+380501236811;2003-02-21;23
st20220494;Mykhailo;Babenko;Serhiiovych;4;2022-09-01;1;f004;sp014;BUDGET;ACTIVE;m.babenko3@ukma.edu.ua;+380501236818;2003-10-12;22
st20220495;Yuliia;Babenko;Stepanivna;4;2022-09-01;1;f004;sp014;CONTRACT;ACTIVE;y.babenko9@ukma.edu.ua;+380501236827;2004-05-27;21
st20220496;Vasyl;Boiko;Hlibovych;4;2022-09-01;1;f004;sp014;BUDGET;ACTIVE;v.boiko13@ukma.edu.ua;+380501236817;2003-03-07;23
st20220497;Volodymyr;Boiko;Dmytrovych;4;2022-09-01;1;f004;sp014;CONTRACT;ACTIVE;v.boiko14@ukma.edu.ua;+380501236829;2003-09-05;22
st20220498;Khrystyna;Bondar;Bohdanivna;4;2022-09-01;1;f004;sp014;BUDGET;ACTIVE;k.bondar1@ukma.edu.ua;+380501236814;2004-08-08;21
st20220499;Nataliia;Bondar;Olehivna;4;2022-09-01;2;f004;sp014;CONTRACT;ACTIVE;n.bondar4@ukma.edu.ua;+380501236839;2004-03-07;22
st20220500;Taras;Bondarenko;Olehovych;4;2022-09-01;2;f004;sp014;CONTRACT;ACTIVE;t.bondarenko4@ukma.edu.ua;+380501236832;2003-06-23;22
st20220501;Nadiia;Havryliuk;Valentynivna;4;2022-09-01;2;f004;sp014;CONTRACT;ACTIVE;n.havryliuk2@ukma.edu.ua;+380501236834;2003-08-12;22
st20220502;Halyna;Havryliuk;Mykolaivna;4;2022-09-01;2;f004;sp014;CONTRACT;ACTIVE;h.havryliuk1@ukma.edu.ua;+380501236835;2003-12-11;22
st20220503;Andrii;Honcharenko;Yuriiovych;4;2022-09-01;2;f004;sp014;CONTRACT;ACTIVE;a.honcharenko11@ukma.edu.ua;+380501236820;2004-03-07;22
st20220504;Stepan;Ivanenko;Valentynovych;4;2022-09-01;2;f004;sp014;CONTRACT;ACTIVE;s.ivanenko8@ukma.edu.ua;+380501236813;2003-02-03;23
st20220505;Roman;Khomenko;Arturovych;4;2022-09-01;3;f004;sp014;BUDGET;ACTIVE;r.khomenko@ukma.edu.ua;+380501236837;2004-03-23;22
st20220506;Iryna;Koval;Arturivna;4;2022-09-01;3;f004;sp014;CONTRACT;ACTIVE;i.koval7@ukma.edu.ua;+380501236826;2004-01-22;22
st20220507;Mykhailo;Kravchenko;Olehovych;4;2022-09-01;3;f004;sp014;CONTRACT;ACTIVE;m.kravchenko4@ukma.edu.ua;+380501236812;2004-01-15;22
st20220508;Tetiana;Marchenko;Yevhenivna;4;2022-09-01;3;f004;sp014;BUDGET;ACTIVE;t.marchenko2@ukma.edu.ua;+380501236816;2003-10-24;22
st20220509;Denys;Marchenko;Dmytrovych;4;2022-09-01;3;f004;sp014;CONTRACT;ACTIVE;d.marchenko3@ukma.edu.ua;+380501236840;2003-11-09;22
st20220510;Yevhen;Melnyk;Maksymovych;4;2022-09-01;3;f004;sp014;CONTRACT;ACTIVE;y.melnyk6@ukma.edu.ua;+380501236815;2004-04-11;22
st20220511;Yevhen;Oliinyk;Illich;4;2022-09-01;4;f004;sp014;CONTRACT;ACTIVE;y.oliinyk3@ukma.edu.ua;+380501236821;2003-10-26;22
st20220512;Oksana;Panchenko;Tarasivna;4;2022-09-01;4;f004;sp014;CONTRACT;ACTIVE;o.panchenko5@ukma.edu.ua;+380501236830;2003-02-17;23
st20220513;Mariia;Petrenko;Mykolaivna;4;2022-09-01;4;f004;sp014;CONTRACT;ACTIVE;m.petrenko4@ukma.edu.ua;+380501236822;2003-03-03;23
st20220514;Maksym;Ponomarenko;Olehovych;4;2022-09-01;4;f004;sp014;CONTRACT;ACTIVE;m.ponomarenko3@ukma.edu.ua;+380501236823;2003-02-15;23
st20220515;Ihor;Ponomarenko;Stepanovych;4;2022-09-01;4;f004;sp014;CONTRACT;ACTIVE;i.ponomarenko2@ukma.edu.ua;+380501236825;2003-09-28;22
st20220516;Valentyn;Ponomarenko;Illich;4;2022-09-01;4;f004;sp014;CONTRACT;ACTIVE;v.ponomarenko11@ukma.edu.ua;+380501236831;2003-07-09;22
st20220517;Vladyslav;Radchenko;Denysovych;4;2022-09-01;5;f004;sp014;CONTRACT;ACTIVE;v.radchenko4@ukma.edu.ua;+380501236838;2004-04-07;22
st20220518;Vira;Savchenko;Hlibivna;4;2022-09-01;5;f004;sp014;CONTRACT;ACTIVE;v.savchenko8@ukma.edu.ua;+380501236824;2004-12-04;21
st20220519;Solomiia;Shevchuk;Valentynivna;4;2022-09-01;5;f004;sp014;CONTRACT;ACTIVE;s.shevchuk5@ukma.edu.ua;+380501236828;2003-01-07;23
st20220520;Denys;Sydorenko;Yuriiovych;4;2022-09-01;5;f004;sp014;BUDGET;ACTIVE;d.sydorenko2@ukma.edu.ua;+380501236833;2004-06-16;21
st20220521;Viktor;Sydorenko;Ivanovych;4;2022-09-01;5;f004;sp014;CONTRACT;ACTIVE;v.sydorenko9@ukma.edu.ua;+380501236836;2003-06-25;22
st20220522;Tetiana;Tkachuk;Illivna;4;2022-09-01;5;f004;sp014;CONTRACT;ACTIVE;t.tkachuk1@ukma.edu.ua;+380501236810;2004-07-24;21
st20220523;Alisa;Tkachuk;Olehivna;4;2022-09-01;6;f004;sp014;BUDGET;ACTIVE;a.tkachuk7@ukma.edu.ua;+380501236819;2003-06-19;22


st20220524;Valentyn;Boiko;Illich;4;2022-09-01;1;f004;sp015;BUDGET;ACTIVE;v.boiko15@ukma.edu.ua;+380501236853;2004-12-27;21
st20220525;Solomiia;Boiko;Maksymivna;4;2022-09-01;1;f004;sp015;CONTRACT;ACTIVE;s.boiko8@ukma.edu.ua;+380501236860;2004-12-15;21
st20220526;Anhelina;Boiko;Arturivna;4;2022-09-01;1;f004;sp015;CONTRACT;ACTIVE;a.boiko6@ukma.edu.ua;+380501236873;2004-08-05;21
st20220527;Oksana;Bondar;Kyrylivna;4;2022-09-01;1;f004;sp015;CONTRACT;ACTIVE;o.bondar@ukma.edu.ua;+380501236843;2004-11-26;21
st20220528;Tetiana;Bondarenko;Dmytrivna;4;2022-09-01;1;f004;sp015;CONTRACT;ACTIVE;t.bondarenko5@ukma.edu.ua;+380501236846;2003-11-08;22
st20220529;Halyna;Bondarenko;Yevhenivna;4;2022-09-01;1;f004;sp015;CONTRACT;ACTIVE;h.bondarenko3@ukma.edu.ua;+380501236848;2004-11-27;21
st20220530;Nazar;Bondarenko;Olehovych;4;2022-09-01;1;f004;sp015;BUDGET;ACTIVE;n.bondarenko3@ukma.edu.ua;+380501236871;2004-04-23;22
st20220531;Andrii;Bondarenko;Illich;4;2022-09-01;2;f004;sp015;BUDGET;ACTIVE;a.bondarenko6@ukma.edu.ua;+380501236876;2004-01-23;22
st20220532;Hlib;Bondarenko;Stepanovych;4;2022-09-01;2;f004;sp015;CONTRACT;ACTIVE;h.bondarenko4@ukma.edu.ua;+380501236880;2004-11-14;21
st20220533;Vladyslav;Dmytrenko;Illich;4;2022-09-01;2;f004;sp015;CONTRACT;ACTIVE;v.dmytrenko11@ukma.edu.ua;+380501236862;2003-10-15;22
st20220534;Yuliia;Hrytsenko;Valentynivna;4;2022-09-01;2;f004;sp015;BUDGET;ACTIVE;y.hrytsenko3@ukma.edu.ua;+380501236857;2003-04-21;23
st20220535;Halyna;Hrytsenko;Oleksandrivna;4;2022-09-01;2;f004;sp015;BUDGET;ACTIVE;h.hrytsenko@ukma.edu.ua;+380501236859;2004-06-08;21
st20220536;Pavlo;Hrytsenko;Rostyslavovych;4;2022-09-01;2;f004;sp015;BUDGET;ACTIVE;p.hrytsenko4@ukma.edu.ua;+380501236870;2004-12-28;21
st20220537;Yurii;Karpenko;Tarasovych;4;2022-09-01;2;f004;sp015;CONTRACT;ACTIVE;y.karpenko6@ukma.edu.ua;+380501236878;2004-05-06;21
st20220538;Maksym;Khomenko;Valentynovych;4;2022-09-01;3;f004;sp015;BUDGET;ACTIVE;m.khomenko1@ukma.edu.ua;+380501236850;2003-01-01;23
st20220539;Anton;Khomenko;Mykolaiovych;4;2022-09-01;3;f004;sp015;CONTRACT;ACTIVE;a.khomenko9@ukma.edu.ua;+380501236851;2004-05-15;21
st20220540;Vitalii;Koval;Mykolaiovych;4;2022-09-01;3;f004;sp015;BUDGET;ACTIVE;v.koval9@ukma.edu.ua;+380501236845;2003-04-04;23
st20220541;Sofiia;Koval;Denysivna;4;2022-09-01;3;f004;sp015;BUDGET;ACTIVE;s.koval5@ukma.edu.ua;+380501236856;2003-11-12;22
st20220542;Illia;Koval;Mykhailovych;4;2022-09-01;3;f004;sp015;BUDGET;ACTIVE;i.koval8@ukma.edu.ua;+380501236866;2003-03-18;23
st20220543;Sofiia;Lysenko;Bohdanivna;4;2022-09-01;3;f004;sp015;CONTRACT;ACTIVE;s.lysenko3@ukma.edu.ua;+380501236863;2004-02-18;22
st20220544;Solomiia;Marchenko;Yevhenivna;4;2022-09-01;3;f004;sp015;CONTRACT;ACTIVE;s.marchenko2@ukma.edu.ua;+380501236865;2003-05-23;22
st20220545;Anna;Moroz;Maksymivna;4;2022-09-01;4;f004;sp015;CONTRACT;ACTIVE;a.moroz10@ukma.edu.ua;+380501236858;2003-09-09;22
st20220546;Nazar;Moroz;Artemovych;4;2022-09-01;4;f004;sp015;CONTRACT;ACTIVE;n.moroz3@ukma.edu.ua;+380501236869;2004-05-10;21
st20220547;Rostyslav;Oliinyk;Stepanovych;4;2022-09-01;4;f004;sp015;BUDGET;ACTIVE;r.oliinyk1@ukma.edu.ua;+380501236842;2003-01-06;23
st20220548;Roman;Oliinyk;Olehovych;4;2022-09-01;4;f004;sp015;BUDGET;ACTIVE;r.oliinyk2@ukma.edu.ua;+380501236847;2003-11-16;22
st20220549;Nazar;Panchenko;Oleksandrovych;4;2022-09-01;4;f004;sp015;CONTRACT;ACTIVE;n.panchenko2@ukma.edu.ua;+380501236841;2004-04-24;22
st20220550;Dmytro;Panchenko;Romanovych;4;2022-09-01;4;f004;sp015;BUDGET;ACTIVE;d.panchenko3@ukma.edu.ua;+380501236867;2004-03-14;22
st20220551;Volodymyr;Petrenko;Yuriiovych;4;2022-09-01;4;f004;sp015;CONTRACT;ACTIVE;v.petrenko5@ukma.edu.ua;+380501236849;2003-10-20;22
st20220552;Olena;Polishchuk;Mykhailivna;4;2022-09-01;5;f004;sp015;CONTRACT;ACTIVE;o.polishchuk4@ukma.edu.ua;+380501236861;2003-07-14;22
st20220553;Oksana;Ponomarenko;Hlibivna;4;2022-09-01;5;f004;sp015;CONTRACT;ACTIVE;o.ponomarenko6@ukma.edu.ua;+380501236844;2004-07-10;21
st20220554;Valeriia;Ponomarenko;Olehivna;4;2022-09-01;5;f004;sp015;CONTRACT;ACTIVE;v.ponomarenko12@ukma.edu.ua;+380501236868;2004-03-25;22
st20220555;Anhelina;Ponomarenko;Bohdanivna;4;2022-09-01;5;f004;sp015;CONTRACT;ACTIVE;a.ponomarenko7@ukma.edu.ua;+380501236879;2004-01-27;22
st20220556;Yuliia;Radchenko;Yuriivna;4;2022-09-01;5;f004;sp015;CONTRACT;ACTIVE;y.radchenko8@ukma.edu.ua;+380501236864;2003-11-25;22
st20220557;Artem;Rudenko;Olehovych;4;2022-09-01;5;f004;sp015;CONTRACT;ACTIVE;a.rudenko5@ukma.edu.ua;+380501236854;2003-03-07;23
st20220558;Denys;Rudenko;Vitaliiovych;4;2022-09-01;5;f004;sp015;BUDGET;ACTIVE;d.rudenko3@ukma.edu.ua;+380501236875;2003-02-12;23
st20220559;Anastasiia;Shevchuk;Kyrylivna;4;2022-09-01;6;f004;sp015;BUDGET;ACTIVE;a.shevchuk12@ukma.edu.ua;+380501236872;2003-01-03;23
st20220560;Bozhena;Shevchuk;Andriivna;4;2022-09-01;6;f004;sp015;CONTRACT;ACTIVE;b.shevchuk1@ukma.edu.ua;+380501236877;2004-07-11;21
st20220561;Zlata;Taran;Vladyslavivna;4;2022-09-01;6;f004;sp015;BUDGET;ACTIVE;z.taran2@ukma.edu.ua;+380501236855;2004-11-11;21
st20220562;Alisa;Tkachuk;Bohdanivna;4;2022-09-01;6;f004;sp015;CONTRACT;ACTIVE;a.tkachuk8@ukma.edu.ua;+380501236874;2003-08-27;22
st20220563;Viktoriia;Vlasenko;Artemivna;4;2022-09-01;6;f004;sp015;BUDGET;ACTIVE;v.vlasenko14@ukma.edu.ua;+380501236852;2003-12-18;22






st20220564;Nataliia;Babenko;Stepanivna;4;2022-09-01;1;f005;sp016;CONTRACT;ACTIVE;n.babenko3@ukma.edu.ua;+380501236883;2003-07-25;22
st20220565;Nazar;Babenko;Arturovych;4;2022-09-01;1;f005;sp016;CONTRACT;ACTIVE;n.babenko4@ukma.edu.ua;+380501236893;2004-02-05;22
st20220566;Halyna;Boiko;Oleksandrivna;4;2022-09-01;1;f005;sp016;BUDGET;ACTIVE;h.boiko3@ukma.edu.ua;+380501236905;2004-05-17;21
st20220567;Veronika;Boiko;Yuriivna;4;2022-09-01;1;f005;sp016;BUDGET;ACTIVE;v.boiko16@ukma.edu.ua;+380501236907;2004-05-11;21
st20220568;Vladyslav;Bondar;Hlibovych;4;2022-09-01;1;f005;sp016;CONTRACT;ACTIVE;v.bondar7@ukma.edu.ua;+380501236911;2004-01-25;22
st20220569;Oksana;Bondar;Dmytrivna;4;2022-09-01;1;f005;sp016;CONTRACT;ACTIVE;o.bondar1@ukma.edu.ua;+380501236923;2003-12-10;22
st20220570;Yevhen;Dmytrenko;Rostyslavovych;4;2022-09-01;1;f005;sp016;CONTRACT;ACTIVE;y.dmytrenko2@ukma.edu.ua;+380501236913;2003-02-21;23
st20220571;Yelyzaveta;Havryliuk;Rostyslavivna;4;2022-09-01;1;f005;sp016;BUDGET;ACTIVE;y.havryliuk3@ukma.edu.ua;+380501236882;2003-05-04;22
st20220572;Illia;Havryliuk;Kyrylovych;4;2022-09-01;2;f005;sp016;BUDGET;ACTIVE;i.havryliuk4@ukma.edu.ua;+380501236886;2004-12-22;21
st20220573;Diana;Havryliuk;Oleksandrivna;4;2022-09-01;2;f005;sp016;CONTRACT;ACTIVE;d.havryliuk3@ukma.edu.ua;+380501236888;2004-05-05;21
st20220574;Viktoriia;Hrytsenko;Bohdanivna;4;2022-09-01;2;f005;sp016;BUDGET;ACTIVE;v.hrytsenko10@ukma.edu.ua;+380501236899;2004-12-26;21
st20220575;Liubov;Hrytsenko;Vladyslavivna;4;2022-09-01;2;f005;sp016;BUDGET;ACTIVE;l.hrytsenko2@ukma.edu.ua;+380501236908;2004-11-24;21
st20220576;Anhelina;Hrytsenko;Dmytrivna;4;2022-09-01;2;f005;sp016;CONTRACT;ACTIVE;a.hrytsenko9@ukma.edu.ua;+380501236919;2003-05-26;22
st20220577;Yuliia;Ivanenko;Vitaliivna;4;2022-09-01;2;f005;sp016;CONTRACT;ACTIVE;y.ivanenko4@ukma.edu.ua;+380501236916;2003-04-22;23
st20220578;Mykola;Ivanenko;Volodymyrovych;4;2022-09-01;2;f005;sp016;CONTRACT;ACTIVE;m.ivanenko5@ukma.edu.ua;+380501236917;2003-08-25;22
st20220579;Iryna;Karpenko;Ivanivna;4;2022-09-01;2;f005;sp016;CONTRACT;ACTIVE;i.karpenko5@ukma.edu.ua;+380501236889;2003-12-05;22
st20220580;Pavlo;Karpenko;Vitaliiovych;4;2022-09-01;3;f005;sp016;BUDGET;ACTIVE;p.karpenko@ukma.edu.ua;+380501236901;2003-09-05;22
st20220581;Alisa;Kovalenko;Rostyslavivna;4;2022-09-01;3;f005;sp016;BUDGET;ACTIVE;a.kovalenko13@ukma.edu.ua;+380501236885;2003-08-13;22
st20220582;Veronika;Kovalenko;Oleksandrivna;4;2022-09-01;3;f005;sp016;CONTRACT;ACTIVE;v.kovalenko6@ukma.edu.ua;+380501236920;2003-08-10;22
st20220583;Yevhen;Kravchenko;Hlibovych;4;2022-09-01;3;f005;sp016;BUDGET;ACTIVE;y.kravchenko6@ukma.edu.ua;+380501236891;2004-03-18;22
st20220584;Anton;Kravchenko;Antonovych;4;2022-09-01;3;f005;sp016;CONTRACT;ACTIVE;a.kravchenko10@ukma.edu.ua;+380501236900;2003-06-13;22
st20220585;Liubov;Marchenko;Ivanivna;4;2022-09-01;3;f005;sp016;BUDGET;ACTIVE;l.marchenko2@ukma.edu.ua;+380501236897;2004-12-17;21
st20220586;Solomiia;Melnyk;Olehivna;4;2022-09-01;3;f005;sp016;BUDGET;ACTIVE;s.melnyk2@ukma.edu.ua;+380501236890;2003-07-28;22
st20220587;Olena;Moroz;Valentynivna;4;2022-09-01;3;f005;sp016;CONTRACT;ACTIVE;o.moroz2@ukma.edu.ua;+380501236881;2004-04-25;22
st20220588;Zlata;Panchenko;Oleksandrivna;4;2022-09-01;4;f005;sp016;CONTRACT;ACTIVE;z.panchenko1@ukma.edu.ua;+380501236903;2003-09-08;22
st20220589;Andrii;Ponomarenko;Arturovych;4;2022-09-01;4;f005;sp016;BUDGET;ACTIVE;a.ponomarenko8@ukma.edu.ua;+380501236884;2004-06-06;21
st20220590;Roman;Ponomarenko;Denysovych;4;2022-09-01;4;f005;sp016;BUDGET;ACTIVE;r.ponomarenko1@ukma.edu.ua;+380501236892;2004-10-11;21
st20220591;Kseniia;Radchenko;Volodymyrivna;4;2022-09-01;4;f005;sp016;CONTRACT;ACTIVE;k.radchenko4@ukma.edu.ua;+380501236909;2004-04-05;22
st20220592;Diana;Radchenko;Tarasivna;4;2022-09-01;4;f005;sp016;CONTRACT;ACTIVE;d.radchenko4@ukma.edu.ua;+380501236912;2003-10-17;22
st20220593;Nazar;Radchenko;Oleksandrovych;4;2022-09-01;4;f005;sp016;BUDGET;ACTIVE;n.radchenko1@ukma.edu.ua;+380501236922;2003-11-25;22
st20220594;Nazar;Rudenko;Stepanovych;4;2022-09-01;4;f005;sp016;BUDGET;ACTIVE;n.rudenko2@ukma.edu.ua;+380501236915;2004-06-08;21
st20220595;Anastasiia;Sydorenko;Hlibivna;4;2022-09-01;4;f005;sp016;CONTRACT;ACTIVE;a.sydorenko12@ukma.edu.ua;+380501236902;2004-10-22;21
st20220596;Solomiia;Sydorenko;Yuriivna;4;2022-09-01;5;f005;sp016;BUDGET;ACTIVE;s.sydorenko1@ukma.edu.ua;+380501236914;2004-06-20;21
st20220597;Olena;Taran;Kyrylivna;4;2022-09-01;5;f005;sp016;CONTRACT;ACTIVE;o.taran4@ukma.edu.ua;+380501236896;2004-01-09;22
st20220598;Bohdan;Tkachenko;Tymurovych;4;2022-09-01;5;f005;sp016;BUDGET;ACTIVE;b.tkachenko1@ukma.edu.ua;+380501236887;2004-05-10;21
st20220599;Valentyn;Tkachenko;Serhiiovych;4;2022-09-01;5;f005;sp016;CONTRACT;ACTIVE;v.tkachenko14@ukma.edu.ua;+380501236895;2003-07-27;22
st20220600;Anastasiia;Tkachenko;Antonivna;4;2022-09-01;5;f005;sp016;CONTRACT;ACTIVE;a.tkachenko12@ukma.edu.ua;+380501236898;2003-02-28;23
st20220601;Vladyslav;Tkachenko;Antonovych;4;2022-09-01;5;f005;sp016;CONTRACT;ACTIVE;v.tkachenko15@ukma.edu.ua;+380501236904;2003-05-09;22
st20220602;Viktoriia;Tkachuk;Serhiivna;4;2022-09-01;5;f005;sp016;BUDGET;ACTIVE;v.tkachuk9@ukma.edu.ua;+380501236894;2004-11-28;21
